tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
820,user_0211,True,Wed Jan 03 04:38:00  2024,@AskPlayStation how much storage does the NBA 2K24 install actually take up,821,
821,AskPlayStation,False,Wed Jan 03 04:56:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading NBA 2K24.",,820
822,user_0133,True,Wed Jan 03 04:46:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $29.99 refund",823,
823,AskPlayStation,False,Wed Jan 03 05:22:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,822
824,user_0088,True,Wed Jan 03 04:53:00  2024,"Hey @AskPlayStation I cant login to my account, keeps saying wrong password even after reset 🙏 (ref 571023)",825,
825,AskPlayStation,False,Wed Jan 03 05:22:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,824
826,user_0233,True,Wed Jan 03 05:03:00  2024,@AskPlayStation can I get a refund for Elden Ring? bought it by accident and haven't played it,827,
827,AskPlayStation,False,Wed Jan 03 05:43:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,826
828,user_0351,True,Wed Jan 03 05:09:00  2024,"@AskPlayStation preorder bonus for Horizon Forbidden West never showed up, anyone else having this issue",829,
829,AskPlayStation,False,Wed Jan 03 05:21:00  2024,We're looking into reports of missing preorder bonuses for Horizon Forbidden West. Please DM your PSN ID and order ID so we can check your specific account.,,828
830,user_0277,True,Wed Jan 03 05:13:00  2024,"@AskPlayStation Elden Ring keeps crashing on PS5 right after the main menu, error CE-34878-0",831,
831,AskPlayStation,False,Wed Jan 03 05:57:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Elden Ring is fully updated. Let us know if CE-34878-0 persists.,,830
832,user_0394,True,Wed Jan 03 05:23:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",833,
833,AskPlayStation,False,Wed Jan 03 05:48:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,832
834,user_0393,True,Wed Jan 03 05:28:00  2024,@AskPlayStation console makes a weird clicking noise on startup every time now,835,
835,AskPlayStation,False,Wed Jan 03 05:36:00  2024,That clicking on startup usually needs a closer look from our repair team — please start a repair request with your console's serial number.,,834
836,user_0393,True,Wed Jan 03 06:13:00  2024,"this didn't help, same issue is happening",,835
837,user_0353,True,Wed Jan 03 05:36:00  2024,@AskPlayStation how do I transfer my saves from PS5 to my new PS5?,838,
838,AskPlayStation,False,Wed Jan 03 06:05:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,837
839,user_0314,True,Wed Jan 03 05:43:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",840,
840,AskPlayStation,False,Wed Jan 03 06:11:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,839
841,user_0397,True,Wed Jan 03 05:53:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including EA FC 24",842,
842,AskPlayStation,False,Wed Jan 03 06:21:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,841
843,user_0261,True,Wed Jan 03 05:58:00  2024,"@AskPlayStation I got charged twice for Call of Duty MW3, $29.99 extra on my card. Need this fixed asap",844,
844,AskPlayStation,False,Wed Jan 03 06:22:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,843
845,user_0242,True,Wed Jan 03 06:06:00  2024,"@AskPlayStation bought EA FC 24 on the store, paid, but it's not showing in my library",846,
846,AskPlayStation,False,Wed Jan 03 06:36:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,845
847,user_0147,True,Wed Jan 03 06:14:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,848,
848,AskPlayStation,False,Wed Jan 03 06:55:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,847
849,user_0147,True,Wed Jan 03 06:17:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in NBA 2K24, tested on 2 different networks",850,
850,AskPlayStation,False,Wed Jan 03 06:22:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,849
851,user_0336,True,Wed Jan 03 06:23:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",852,
852,AskPlayStation,False,Wed Jan 03 06:36:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,851
853,user_0336,True,Wed Jan 03 07:26:00  2024,"ok I DMed you, no response yet though",,852
854,user_0178,True,Wed Jan 03 06:32:00  2024,@AskPlayStation how much storage does the Call of Duty MW3 install actually take up,855,
855,AskPlayStation,False,Wed Jan 03 06:49:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Call of Duty MW3.",,854
856,user_0258,True,Wed Jan 03 06:39:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me teh same copy paste reply about Spider-Man 2",857,
857,AskPlayStation,False,Wed Jan 03 07:03:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,856
858,user_0388,True,Wed Jan 03 06:46:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 495397,859,
859,AskPlayStation,False,Wed Jan 03 07:18:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,858
860,user_0325,True,Wed Jan 03 06:52:00  2024,"@AskPlayStation I got charged twice for NBA 2K24, $59.99 extra on my card. Need this fixed asap",861,
861,AskPlayStation,False,Wed Jan 03 07:09:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,860
862,user_0039,True,Wed Jan 03 07:02:00  2024,@AskPlayStation downloaded Elden Ring but half the DLC content I paid for is missing,863,
863,AskPlayStation,False,Wed Jan 03 07:16:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,862
864,user_0121,True,Wed Jan 03 07:10:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,865,
865,AskPlayStation,False,Wed Jan 03 07:28:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,864
866,user_0062,True,Wed Jan 03 07:12:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in Call of Duty MW3, tested on 2 different networks",867,
867,AskPlayStation,False,Wed Jan 03 07:57:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,866
868,user_0392,True,Wed Jan 03 07:23:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including God of War Ragnarok",869,
869,AskPlayStation,False,Wed Jan 03 07:43:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,868
870,user_0258,True,Wed Jan 03 07:28:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,871,
871,AskPlayStation,False,Wed Jan 03 07:56:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,870
872,user_0195,True,Wed Jan 03 07:37:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me teh same copy paste reply about Horizon Forbidden West",873,
873,AskPlayStation,False,Wed Jan 03 07:46:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,872
874,user_0176,True,Wed Jan 03 07:42:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 382495,875,
875,AskPlayStation,False,Wed Jan 03 07:56:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,874
876,user_0293,True,Wed Jan 03 07:48:00  2024,"@AskPlayStation still waiting on my refund from 2 weeks ago, ticket #572623",877,
877,AskPlayStation,False,Wed Jan 03 08:27:00  2024,Apologies for the wait. Please DM your ticket number and order ID so we can escalate this refund with our billing team directly.,,876
878,user_0379,True,Wed Jan 03 07:55:00  2024,@AskPlayStation downloaded Call of Duty MW3 but half the DLC content I paid for is missing,879,
879,AskPlayStation,False,Wed Jan 03 08:28:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,878
880,user_0288,True,Wed Jan 03 08:05:00  2024,@AskPlayStation screen goes black for a few seconds randomly while playing EA FC 24,881,
881,AskPlayStation,False,Wed Jan 03 08:11:00  2024,Sorry to hear that — this can be an HDMI or power-saving setting issue. Please try a different HDMI port/cable and disable 'HDMI Device Link' temporarily.,,880
882,user_0231,True,Wed Jan 03 08:13:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",883,
883,AskPlayStation,False,Wed Jan 03 08:37:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,882
884,user_0231,True,Wed Jan 03 10:25:00  2024,"ok I DMed you, no response yet though",,883
885,user_0296,True,Wed Jan 03 08:19:00  2024,@AskPlayStation my PS5 controller drifts so bad I can't aim in any shooter anymore,886,
886,AskPlayStation,False,Wed Jan 03 09:03:00  2024,Sorry about the drift — if it's within warranty please start a repair request at playstation.com/repair. We can also DM troubleshooting steps to try first.,,885
887,user_0041,True,Wed Jan 03 08:25:00  2024,@AskPlayStation is God of War Ragnarok cross-platform with Xbox?,888,
888,AskPlayStation,False,Wed Jan 03 09:07:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on God of War Ragnarok.",,887
889,user_0037,True,Wed Jan 03 08:29:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $14.99 refund",890,
890,AskPlayStation,False,Wed Jan 03 08:42:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,889
891,user_0267,True,Wed Jan 03 08:39:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 566509,892,
892,AskPlayStation,False,Wed Jan 03 09:08:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,891
893,user_0267,True,Wed Jan 03 10:48:00  2024,"still not working, can u please just fix this",,892
894,user_0033,True,Wed Jan 03 08:46:00  2024,"@AskPlayStation I got charged twice for Call of Duty MW3, $14.99 extra on my card. Need this fixed asap",895,
895,AskPlayStation,False,Wed Jan 03 09:24:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,894
896,user_0033,True,Wed Jan 03 10:36:00  2024,"this didn't help, same issue is happening",,895
897,user_0378,True,Wed Jan 03 08:52:00  2024,"@AskPlayStation bought Horizon Forbidden West on teh store, paid, but it's not showing in my library",898,
898,AskPlayStation,False,Wed Jan 03 09:23:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,897
899,user_0277,True,Wed Jan 03 08:59:00  2024,"@AskPlayStation bought Spider-Man 2 on the store, paid, but it's not showing in my library",900,
900,AskPlayStation,False,Wed Jan 03 09:37:00  2024,"Sorry about that! Please try restarting the console and checking Library > Purchased. If it's still missing, DM your order confirmation email.",,899
901,user_0277,True,Wed Jan 03 09:05:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in NBA 2K24, tested on 2 different networks",902,
902,AskPlayStation,False,Wed Jan 03 09:13:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,901
903,user_0389,True,Wed Jan 03 09:12:00  2024,@AskPlayStation disc drive makes a loud grinding noise and won't read discs anymore,904,
904,AskPlayStation,False,Wed Jan 03 09:37:00  2024,Sorry to hear that — that noise suggests the disc drive may need servicing. Please start a repair request with your console's serial number.,,903
905,user_0389,True,Wed Jan 03 11:18:00  2024,"still not working, can you please just fix this",,904
906,user_0281,True,Wed Jan 03 09:20:00  2024,@AskPlayStation how do I transfer my saves from PS4 to my new PS5?,907,
907,AskPlayStation,False,Wed Jan 03 09:35:00  2024,"You can use the built-in Console-to-Console transfer over Wi-Fi, or back up to a USB drive/cloud and restore on the new console — happy to send a step-by-step guide.",,906
908,user_0217,True,Wed Jan 03 09:30:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me teh same copy paste reply about Call of Duty MW3",909,
909,AskPlayStation,False,Wed Jan 03 09:48:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,908
910,user_0057,True,Wed Jan 03 09:37:00  2024,@AskPlayStation account says suspended but I didn't do anything wrong?? case 297132,911,
911,AskPlayStation,False,Wed Jan 03 10:09:00  2024,We can see the suspension flag on file. Please DM your account email and we'll review the case with the account team.,,910
912,user_0026,True,Wed Jan 03 09:43:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $69.99",913,
913,AskPlayStation,False,Wed Jan 03 09:47:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,912
914,user_0026,True,Wed Jan 03 11:25:00  2024,"still not working, can u please just fix this",,913
915,user_0160,True,Wed Jan 03 09:49:00  2024,@AskPlayStation can I get a refund for Spider-Man 2? bought it by accident and haven't played it,916,
916,AskPlayStation,False,Wed Jan 03 10:15:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,915
917,user_0037,True,Wed Jan 03 09:57:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,918,
918,AskPlayStation,False,Wed Jan 03 10:30:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,917
919,user_0227,True,Wed Jan 03 10:01:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,920,
920,AskPlayStation,False,Wed Jan 03 10:06:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,919
921,user_0227,True,Wed Jan 03 11:11:00  2024,"still not working, can you please just fix this",,920
922,user_0267,True,Wed Jan 03 10:07:00  2024,@AskPlayStation disc drive makes a loud grinding noise and won't read discs anymore,923,
923,AskPlayStation,False,Wed Jan 03 10:26:00  2024,Sorry to hear that — that noise suggests the disc drive may need servicing. Please start a repair request with your console's serial number.,,922
924,user_0167,True,Wed Jan 03 10:14:00  2024,@AskPlayStation is Spider-Man 2 cross-platform with Xbox?,925,
925,AskPlayStation,False,Wed Jan 03 10:27:00  2024,"Great question — cross-play support varies by title, please check the game's store page under 'Online Features' for the latest info on Spider-Man 2.",,924
926,user_0080,True,Wed Jan 03 10:23:00  2024,"@AskPlayStation I want to speak to an actual human, bots keep sending me the same copy paste reply about Call of Duty MW3",927,
927,AskPlayStation,False,Wed Jan 03 10:31:00  2024,"Understood, and we're sorry for the frustration. Please DM your case number and we'll connect you with a specialist directly.",,926
928,user_0080,True,Wed Jan 03 10:47:00  2024,"this didn't help, same issue is happening",,927
929,user_0360,True,Wed Jan 03 10:32:00  2024,"@AskPlayStation keeps logging me out of PS5 every few minutes, so annoying",930,
930,AskPlayStation,False,Wed Jan 03 10:41:00  2024,Sorry about that — frequent sign-outs can happen after a system update. Please try a fresh sign-in on PS5 and let us know if it keeps happening.,,929
931,user_0184,True,Wed Jan 03 10:40:00  2024,"@AskPlayStation subscription renewed even though I cancelled last month, charged $39.99",932,
932,AskPlayStation,False,Wed Jan 03 10:51:00  2024,Sorry about that — please DM your account email so we can check the cancellation timestamp against the renewal charge and correct it if needed.,,931
933,user_0184,True,Wed Jan 03 11:33:00  2024,"still not working, can you please just fix this",,932
934,user_0036,True,Wed Jan 03 10:46:00  2024,@AskPlayStation money left my acount for Call of Duty MW3 but download never started,935,
935,AskPlayStation,False,Wed Jan 03 10:58:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,934
936,user_0010,True,Wed Jan 03 10:53:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,937,
937,AskPlayStation,False,Wed Jan 03 11:19:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,936
938,user_0393,True,Wed Jan 03 11:00:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",939,
939,AskPlayStation,False,Wed Jan 03 11:12:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,938
940,user_0023,True,Wed Jan 03 11:04:00  2024,"@AskPlayStation controller won't charge anymore, tried 2 different cables, light doesn't even come on",941,
941,AskPlayStation,False,Wed Jan 03 11:18:00  2024,"Sorry about the charging issue — please try a different USB port and cable to rule those out. If the light never comes on, this likely needs a repair request.",,940
942,user_0270,True,Wed Jan 03 11:14:00  2024,@AskPlayStation how much storage does the Call of Duty MW3 install actually take up,943,
943,AskPlayStation,False,Wed Jan 03 11:54:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Call of Duty MW3.",,942
944,user_0041,True,Wed Jan 03 11:20:00  2024,"@AskPlayStation 4th message this week, still no resolution on my PS5 issue, this is a joke at this point",945,
945,AskPlayStation,False,Wed Jan 03 12:03:00  2024,"That's not okay, and we're sorry for the repeated back and forth. Please DM your case number so a senior agent can take this over personally.",,944
946,user_0041,True,Wed Jan 03 13:53:00  2024,"this didn't help, same issue is happening",,945
947,user_0266,True,Wed Jan 03 11:24:00  2024,Hey @AskPlayStation I cant login to my acount keeps saying wrong password even after reset  (ref 974991),948,
948,AskPlayStation,False,Wed Jan 03 11:33:00  2024,"Hi there, sorry for the trouble logging in. Please try resetting your password from account.sonyentertainmentnetwork.com and check spam for the reset email. Let us know how it goes.",,947
949,user_0213,True,Wed Jan 03 11:36:00  2024,@AskPlayStation can I get a refund for Call of Duty MW3? bought it by accident and haven't played it,950,
950,AskPlayStation,False,Wed Jan 03 11:45:00  2024,You're welcome to request a refund within 14 days of purchase if the content hasn't been substantially downloaded/streamed. Please submit a request at playstation.com/refund.,,949
951,user_0259,True,Wed Jan 03 11:40:00  2024,@AskPlayStation money left my account for Fortnite but download never started,952,
952,AskPlayStation,False,Wed Jan 03 12:25:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,951
953,user_0259,True,Wed Jan 03 13:15:00  2024,"this didn't help, same issue is happening",,952
954,user_0312,True,Wed Jan 03 11:46:00  2024,@AskPlayStation getting error NW-31456-4 every time I try to launch anything online,955,
955,AskPlayStation,False,Wed Jan 03 12:25:00  2024,NW-31456-4 usually points to a network/DNS issue. Please try setting DNS to 8.8.8.8 in network settings and test the connection again.,,954
956,user_0146,True,Wed Jan 03 11:56:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,957,
957,AskPlayStation,False,Wed Jan 03 12:00:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,956
958,user_0012,True,Wed Jan 03 12:04:00  2024,@AskPlayStation disc drive makes a loud grinding noise and won't read discs anymore,959,
959,AskPlayStation,False,Wed Jan 03 12:24:00  2024,Sorry to hear that — that noise suggests the disc drive may need servicing. Please start a repair request with your console's serial number.,,958
960,user_0071,True,Wed Jan 03 12:08:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,961,
961,AskPlayStation,False,Wed Jan 03 12:34:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,960
962,user_0376,True,Wed Jan 03 12:13:00  2024,"@AskPlayStation your support keeps closing my ticket without resolving anything, done with this, case 696707",963,
963,AskPlayStation,False,Wed Jan 03 12:36:00  2024,We apologize for the repeated closures. Please DM your ticket number so we can reopen it and assign it to a dedicated agent.,,962
964,user_0214,True,Wed Jan 03 12:20:00  2024,"@AskPlayStation my PSN account got locked for no reason, this is the 3rd time this month, ticket 182289",965,
965,AskPlayStation,False,Wed Jan 03 12:37:00  2024,We understand how frustrating that is. Please DM us your account's email (not password) and we'll take a closer look at the lock on our end.,,964
966,user_0164,True,Wed Jan 03 12:31:00  2024,"@AskPlayStation I got charged twice for Fortnite, $59.99 extra on my card. Need this fixed asap",967,
967,AskPlayStation,False,Wed Jan 03 13:10:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,966
968,user_0164,True,Wed Jan 03 13:34:00  2024,any update? been waiting a while now,,967
969,user_0076,True,Wed Jan 03 12:35:00  2024,@AskPlayStation how much storage does the Elden Ring install actually take up,970,
970,AskPlayStation,False,Wed Jan 03 12:59:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading Elden Ring.",,969
971,user_0397,True,Wed Jan 03 12:46:00  2024,"@AskPlayStation Elden Ring keeps crashing on PS4 Pro right after the main menu, error CE-34878-0",972,
972,AskPlayStation,False,Wed Jan 03 12:57:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Elden Ring is fully updated. Let us know if CE-34878-0 persists.,,971
973,user_0127,True,Wed Jan 03 12:49:00  2024,"@AskPlayStation multiplayer keeps disconnecting every 5 mins in NBA 2K24, tested on 2 different networks",974,
974,AskPlayStation,False,Wed Jan 03 12:56:00  2024,"Sorry about the disconnects. Please try a wired connection if possible and check that UPnP is enabled on your router, or set up port forwarding.",,973
975,user_0127,True,Wed Jan 03 13:42:00  2024,"this didn't help, same issue is happening",,974
976,user_0177,True,Wed Jan 03 12:59:00  2024,"@AskPlayStation HDMI port seems loose, screen keeps flickering when I bump the cable",977,
977,AskPlayStation,False,Wed Jan 03 13:43:00  2024,"Sorry about the flickering — a loose HDMI port usually needs a physical repair. Please try a different cable first, then start a repair request if it continues.",,976
978,user_0177,True,Wed Jan 03 15:06:00  2024,ok I DMed you no response yet though,,977
979,user_0080,True,Wed Jan 03 13:07:00  2024,@AskPlayStation how much storage does the EA FC 24 install actually take up,980,
980,AskPlayStation,False,Wed Jan 03 13:15:00  2024,"Install size can vary with updates, but you can always check the exact current size under Library before downloading EA FC 24.",,979
981,user_0170,True,Wed Jan 03 13:10:00  2024,@AskPlayStation downloaded Spider-Man 2 but half the DLC content I paid for is missing,982,
982,AskPlayStation,False,Wed Jan 03 13:47:00  2024,Please DM your order ID for the DLC purchase so we can verify what was included and re-trigger the entitlement if something's missing.,,981
983,user_0170,True,Wed Jan 03 15:11:00  2024,"ok I DMed you, no response yet though",,982
984,user_0031,True,Wed Jan 03 13:18:00  2024,"yo @AskPlayStation 2FA code never arrives to my email, been stuck for an hour trying to play Spider-Man 2",985,
985,AskPlayStation,False,Wed Jan 03 13:33:00  2024,Sorry about the delay with your 2FA code — this can happen if your email provider is filtering us. Please check spam/junk folders and add PlayStation to safe senders.,,984
986,user_0340,True,Wed Jan 03 13:28:00  2024,"@AskPlayStation I got charged twice for NBA 2K24, $19.99 extra on my card. Need this fixed asap",987,
987,AskPlayStation,False,Wed Jan 03 13:54:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,986
988,user_0046,True,Wed Jan 03 13:31:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,989,
989,AskPlayStation,False,Wed Jan 03 13:46:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,988
990,user_0081,True,Wed Jan 03 13:37:00  2024,"@AskPlayStation Spider-Man 2 keeps crashing on PS5 Digital Edition right after the main menu, error CE-34878-0",991,
991,AskPlayStation,False,Wed Jan 03 14:02:00  2024,Sorry about the crashes. Please try rebuilding the database in Safe Mode (Option 5) and ensure Spider-Man 2 is fully updated. Let us know if CE-34878-0 persists.,,990
992,user_0016,True,Wed Jan 03 13:48:00  2024,@AskPlayStation is there an outage right now? can't connect to the store,993,
993,AskPlayStation,False,Wed Jan 03 14:08:00  2024,"Nothing showing on our status page currently, but please DM your region so we can check for localized issues.",,992
994,user_0016,True,Wed Jan 03 15:37:00  2024,"ok I DMed you, no response yet though",,993
995,user_0310,True,Wed Jan 03 13:53:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,996,
996,AskPlayStation,False,Wed Jan 03 14:24:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,995
997,user_0070,True,Wed Jan 03 14:01:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,998,
998,AskPlayStation,False,Wed Jan 03 14:13:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,997
999,user_0075,True,Wed Jan 03 14:10:00  2024,"@AskPlayStation absolutely furious, been a customer for 10 years and getting ignored on a $19.99 refund",1000,
1000,AskPlayStation,False,Wed Jan 03 14:14:00  2024,That's not the experience we want for you — please DM your order ID so we can personally follow up on the refund status today.,,999
1001,user_0014,True,Wed Jan 03 14:16:00  2024,"@AskPlayStation forgot my password and teh reset link in teh email just 404s, tried 3 times now",1002,
1002,AskPlayStation,False,Wed Jan 03 14:58:00  2024,"Sorry the reset link isn't working. Please try requesting it again from a browser instead of the console, and DM us if it still 404s.",,1001
1003,user_0014,True,Wed Jan 03 16:19:00  2024,any update? been waiting a while now,,1002
1004,user_0310,True,Wed Jan 03 14:22:00  2024,"@AskPlayStation I got charged twice for God of War Ragnarok, $4.99 extra on my card. Need this fixed asap",1005,
1005,AskPlayStation,False,Wed Jan 03 15:06:00  2024,Sorry to hear about the duplicate charge. Please DM us your order ID and the last 4 digits of the card used so we can investigate the double billing.,,1004
1006,user_0139,True,Wed Jan 03 14:29:00  2024,@AskPlayStation money left my acount for NBA 2K24 but download never started,1007,
1007,AskPlayStation,False,Wed Jan 03 14:46:00  2024,Sorry for the trouble — please DM a screenshot of the transaction and your order ID so we can check the download status on our end.,,1006
1008,user_0353,True,Wed Jan 03 14:35:00  2024,"@AskPlayStation game freezes every time I try to save progress in Horizon Forbidden West, lost 3 hours of progress",1009,
1009,AskPlayStation,False,Wed Jan 03 15:07:00  2024,"That's really frustrating, sorry. Please make sure your system software and Horizon Forbidden West are both fully updated, then try saving to a different storage location as a test.",,1008
1010,user_0269,True,Wed Jan 03 14:45:00  2024,"@AskPlayStation PSN has been down for me for 2 hours, can't sign in at all",1011,
1011,AskPlayStation,False,Wed Jan 03 14:50:00  2024,We're aware of intermittent sign-in issues and our team is investigating. Please check status.playstation.com for live updates.,,1010
1012,user_0286,True,Wed Jan 03 14:50:00  2024,@AskPlayStation console makes a weird clicking noise on startup every time now,1013,
1013,AskPlayStation,False,Wed Jan 03 15:26:00  2024,That clicking on startup usually needs a closer look from our repair team — please start a repair request with your console's serial number.,,1012
1014,user_0237,True,Wed Jan 03 14:55:00  2024,@AskPlayStation quick q — how do I set up parental controls for my kid's profile?,1015,
1015,AskPlayStation,False,Wed Jan 03 15:25:00  2024,"Sure! Go to Settings > Family and Parental Controls > select the child's account, then adjust playtime, spending and content restrictions there.",,1014
1016,user_0047,True,Wed Jan 03 15:06:00  2024,"@AskPlayStation genuinely considering switching to Xbox after how this has been handled, so disappointed",1017,
1017,AskPlayStation,False,Wed Jan 03 15:41:00  2024,We're sorry to hear that and don't want to lose you as a customer. Please DM your account details so we can properly investigate what's gone wrong.,,1016
1018,user_0047,True,Wed Jan 03 16:36:00  2024,any update? been waiting a while now,,1017
1019,user_0047,True,Wed Jan 03 15:10:00  2024,"@AskPlayStation my email got changed on my account without me doing it, locked out of everything including Spider-Man 2",1020,
1020,AskPlayStation,False,Wed Jan 03 15:33:00  2024,That sounds like account compromise — please DM us right away so we can begin recovery and lock down the account.,,1019
